,Close,Predicted_Signal,Actual_Direction,Correct_Prediction,Next_Close,Price_Change,Return,Strategy_Return,Cumulative_Return
2248,57037.34,1,1,1,62432.1,5394.760000000002,0.09458295215029316,0.09458295215029316,31797147921.102158
2249,62432.1,0,0,1,61130.98,-1301.1199999999953,-0.02084056118567204,-0.0,31797147921.102158
2250,61130.98,1,1,1,62387.9,1256.9199999999983,0.020561096844840344,0.020561096844840344,32450932158.897655
2251,62387.9,0,0,1,61987.28,-400.6200000000026,-0.006421437490282613,-0.0,32450932158.897655
2252,61987.28,1,1,1,63113.97,1126.6900000000023,0.01817614839689695,0.01817614839689695,33040765117.435413
2253,63113.97,1,1,1,68245.71,5131.740000000005,0.08130909844524128,0.08130909844524128,35727279941.075066
2254,68245.71,0,0,1,63724.01,-4521.700000000004,-0.06625617932614378,-0.0,35727279941.075066
2255,63724.01,1,1,1,66074.04,2350.0299999999916,0.03687825044280785,0.03687825044280785,37044839518.38233
2256,66074.04,1,1,1,66823.17,749.1300000000047,0.011337735667442232,0.011337735667442232,37464844116.68457
2257,66823.17,1,1,1,68124.19,1301.020000000004,0.019469594154243267,0.019469594154243267,38194269426.68841
2258,68124.19,1,1,1,68313.27,189.08000000000175,0.002775519239201255,0.002775519239201255,38300278356.30942
2259,68313.27,1,1,1,68955.88,642.6100000000006,0.009406810711886586,0.009406810711886586,38660561825.01978
2260,68955.88,1,1,1,72078.1,3122.220000000001,0.04527851721999634,0.04527851721999634,40411054739.34867
2261,72078.1,0,0,1,71452.01,-626.0900000000111,-0.008686272251904685,-0.0,40411054739.34867
2262,71452.01,1,1,1,73072.41,1620.4000000000087,0.022678158389106324,0.022678158389106324,41327503039.39846
2263,73072.41,0,0,1,71388.94,-1683.4700000000012,-0.023038380696626826,-0.0,41327503039.39846
2264,71388.94,0,0,1,69499.85,-1889.0899999999965,-0.026461942143979116,-0.0,41327503039.39846
2265,69499.85,0,0,1,65300.63,-4199.220000000008,-0.06042056205876715,-0.0,41327503039.39846
2266,65300.63,1,1,1,68393.48,3092.8499999999985,0.047363249022252904,0.047363249022252904,43284907857.3214
2267,68393.48,0,0,1,67609.99,-783.4899999999907,-0.01145562413259262,-0.0,43284907857.3214
2268,67609.99,0,0,1,61937.4,-5672.590000000004,-0.0839016541786207,-0.0,43284907857.3214
2269,61937.4,1,1,1,67840.51,5903.109999999993,0.09530768162693289,0.09530768162693289,47410292074.63812
2270,67840.51,0,0,1,65501.27,-2339.239999999998,-0.03448146247721307,-0.0,47410292074.63812
2271,65501.27,0,0,1,63796.64,-1704.6299999999974,-0.026024380901316837,-0.0,47410292074.63812
2272,63796.64,1,1,1,63990.01,193.37000000000262,0.0030310373712471787,0.0030310373712471787,47553994441.6981
2273,63990.01,1,1,1,67209.99,3219.980000000003,0.050320042144078474,0.050320042144078474,49946913446.12361
2274,67209.99,1,1,1,69880.01,2670.0199999999895,0.03972653470116554,0.03972653470116554,51931131236.35715
2275,69880.01,0,1,0,69988.0,107.99000000000524,0.0015453632591066492,0.0,51931131236.35715
2276,69988.0,0,0,1,69469.99,-518.0099999999948,-0.007401411670572023,-0.0,51931131236.35715
2277,69469.99,1,1,1,70780.6,1310.6100000000006,0.018865844086057886,0.018865844086057886,52910855861.47487
2278,70780.6,0,0,1,69850.54,-930.0600000000122,-0.013140041197729492,-0.0,52910855861.47487
2279,69850.54,0,0,1,69582.18,-268.3600000000006,-0.0038419173280550244,-0.0,52910855861.47487
2280,69582.18,1,1,1,71280.01,1697.8300000000017,0.024400356528065114,0.024400356528065114,54201899608.69991
2281,71280.01,0,0,1,69649.8,-1630.2099999999919,-0.0228705074536324,-0.0,54201899608.69991
2282,69649.8,0,0,1,65463.99,-4185.810000000005,-0.06009794715849873,-0.0,54201899608.69991
2283,65463.99,1,1,1,65963.28,499.2900000000009,0.0076269411626147575,0.0076269411626147575,54615294307.91743
2284,65963.28,1,1,1,68487.79,2524.5099999999948,0.03827144435510173,0.03827144435510173,56705500504.960396
2285,68487.79,1,0,0,67820.62,-667.1699999999983,-0.009741444423889255,-0.009741444423889255,56153107023.2625
2286,67820.62,0,1,0,68896.0,1075.3800000000047,0.01585623959202975,0.0,56153107023.2625
2287,68896.0,1,1,1,69360.39,464.3899999999994,0.006740449372967943,0.006740449372967943,56531604198.28764
2288,69360.39,1,1,1,71620.0,2259.6100000000006,0.0325778156668381,0.0325778156668381,58373280379.21011
2289,71620.0,0,0,1,69146.0,-2474.0,-0.03454342362468584,-0.0,58373280379.21011
2290,69146.0,1,1,1,70631.08,1485.0800000000017,0.021477453504179587,0.021477453504179587,59626989794.44103
2291,70631.08,0,0,1,70006.23,-624.8500000000058,-0.008846672031632615,-0.0,59626989794.44103
2292,70006.23,0,0,1,67116.52,-2889.709999999992,-0.0412778976956764,-0.0,59626989794.44103
2293,67116.52,0,0,1,63924.51,-3192.010000000002,-0.04755922982896017,-0.0,59626989794.44103
2294,63924.51,1,1,1,65661.84,1737.3299999999945,0.02717783835965257,0.02717783835965257,61247522484.94701
2295,65661.84,0,0,1,63419.99,-2241.8499999999985,-0.03414235726565078,-0.0,61247522484.94701
2296,63419.99,0,1,0,63793.39,373.40000000000146,0.00588773350484605,0.0,61247522484.94701
2297,63793.39,0,0,1,61277.37,-2516.019999999997,-0.039440136352684764,-0.0,61247522484.94701
2298,61277.37,1,1,1,63470.08,2192.709999999999,0.035783356890153724,0.035783356890153724,63439164440.66358
2299,63470.08,1,1,1,63818.01,347.9300000000003,0.005481795516879769,0.005481795516879769,63786924967.88901
2300,63818.01,1,1,1,64940.59,1122.5799999999945,0.017590332258871664,0.017590332258871664,64908958171.845894
2301,64940.59,1,1,1,64941.15,0.5600000000049477,8.623266280841422e-06,8.623266280841422e-06,64909517899.07622
2302,64941.15,1,1,1,66819.32,1878.1700000000055,0.028921107802987865,0.028921107802987865,66786773063.67537
2303,66819.32,1,0,0,66414.0,-405.320000000007,-0.006065910278644065,-0.006065910278644065,66381650490.47095
2304,66414.0,0,0,1,64289.59,-2124.4100000000035,-0.031987382178456404,-0.0,66381650490.47095
2305,64289.59,1,1,1,64498.34,208.75,0.0032470264626045992,0.0032470264626045992,66597193466.24487
2306,64498.34,0,0,1,63770.01,-728.3299999999945,-0.011292228606193501,-0.0,66597193466.24487
2307,63770.01,0,0,1,63461.98,-308.02999999999884,-0.0048303269828560294,-0.0,66597193466.24487
2308,63461.98,1,0,0,63118.62,-343.3600000000006,-0.005410483568271909,-0.005410483568271909,66236870445.302734
2309,63118.62,1,1,1,63866.0,747.3799999999974,0.011840879917843536,0.011840879917843536,67021173274.379326
2310,63866.0,0,0,1,60672.0,-3194.0,-0.05001096044843892,-0.0,67021173274.379326
